230425980,1,-0.2505232075535023,-1.37145982760274,0.0340386607114903,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1397330016496383
5530458,1,-0.250573517311816,0.8845565252702963,-0.6927768599024823,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.139733008128884
232022460,1,-0.2498356408565478,0.8845565252702963,2.4487848645651886,-0.010763009512837,0.0529560645235839,-0.0300253386933143,-0.1397311590753185
232438397,1,-0.250573517311816,-0.2434516511662217,-0.6942351992761703,0.773846809331059,-1.5302502064241157,-0.0300262352777919,-0.1397336303279497
230460314,1,-0.2505692653611867,0.3249472741030888,-0.6939222540365456,1.313051444789839,0.7459759155966266,-0.0299919857507472,-0.1397336070453877
230459870,1,-0.2505650134105574,-0.5349758422192962,-0.69350907398521,1.0016460199717747,-0.3381432911354892,-0.0300262352777919,-0.139733629970761
230333930,1,-0.2469009049549126,0.8845565252702963,1.894685760228804,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1397148746246508
230595899,1,0.2004283110917477,0.8845565252702963,1.5109064607763916,2.679386335816796,-2.8314312761792,-0.0298087924005095,-0.1397336194529084
232013274,1,-0.2494918575080705,0.8845565252702963,0.5877011047225472,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1397120096226358
232029206,1,-0.250573517311816,-0.2434516511662217,-0.6942351992761703,0.6651646698082836,-1.0249802637887462,-0.0300262352777919,-0.1397335383564764
232344069,1,-0.2505567473923781,0.8845565252702963,-0.6336477233875846,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.139722746399763
27553029,1,-0.2499614152523321,0.8845565252702963,-0.2750940296406201,-0.010763009512837,0.0529560645235839,-0.0300260930436303,-0.1397242680754982
36411953,1,-0.2504728977951885,0.8845565252702963,-0.6895792671961414,2.679386335816796,2.9373434052263683,-0.0300262352777919,-0.1397336021861315
230405052,1,-0.2505399774729402,-1.37145982760274,-0.6940329286747263,-2.7009123548424703,2.9373434052263683,-0.0300262352777919,-0.1397336282197394
34194980,1,-0.2501115647681598,-0.3240236637688301,0.097376134338847,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1396968040395304
5529846,1,-0.2487244768389482,0.4333532546956891,0.1980590665317565,-2.7009123548424703,0.0529560645235839,-0.0300260999831942,-0.1397294456670146
3881097,1,-0.250573517311816,-1.37145982760274,-0.6935294058067685,-2.3405006825423764,-2.444996646879268,-0.0300262352777919,-0.13973365639385
232457116,1,-0.250573517311816,-1.37145982760274,-0.6935874028720237,-2.7009123548424703,2.9373434052263683,-0.0300262352777919,-0.1397336555029462
230409257,1,-0.2502465038827767,0.8845565252702963,-0.513916363571755,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1397335637156137
32877982,1,-0.25038066323828,0.8845565252702963,-0.5251981910665077,-0.010763009512837,0.0529560645235839,-0.0300236449735093,-0.1397335637156137
230351738,1,-0.1827559631048883,-1.37145982760274,-0.5618340722314945,-0.3755141251699067,-1.4201417559067662,-0.0300262352777919,-0.1397336209588199
195218118,1,-0.250573517311816,-1.37145982760274,-0.6141346148555918,-0.010763009512837,0.0529560645235839,-0.0300262352777919,2.1380115864963853
88008478,1,-0.246456502089808,-1.37145982760274,-0.0975085711908607,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1395960449519263
232012569,1,-0.1827559631048883,-1.37145982760274,-0.5618299646350191,0.3944433052363869,-0.1346880486354769,-0.0300262352777919,-0.1397336316956803
232412408,1,-0.250573517311816,-1.37145982760274,-0.6941349054622262,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1397302345329648
232412405,1,-0.2501710392453061,0.8845565252702963,0.303595857070916,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1397302533704024
232038018,1,-0.2449052845418008,0.8845565252702963,0.5240535550346241,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1397334978562472
232470342,1,-0.2106275692107028,-1.37145982760274,4.009689068123582,-1.112891935699645,0.2589837317166396,-0.0300256696047132,-0.139733630900339
2925426,1,-0.2492928399463299,-0.017850015878918,0.9743529381755228,-0.010763009512837,0.0529560645235839,-0.0300262352777919,-0.1396806444564257
230550393,1,-0.250573517311816,-0.2434516511662217,-0.6942351992761703,-0.205314491610044,0.6018347385481928,-0.0300262352777919,-0.1397330195369556
232051089,1,-0.250546132148049,-0.8074557393844809,-0.6386525950920948,-2.7009123548424703,2.9373434052263683,-0.0300262352777919,-0.1397336560517804
